日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20241031,3377,バイク王＆カンパニー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,3386,コスモ・バイオ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,3388,明治電機工業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,3392,デリカフーズホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,3393,スターティアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,3417,大木ヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,3537,昭栄薬品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,3540,歯愛メディカル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,3541,農業総合研究所,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,3543,コメダホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,3559,ピーバンドットコム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,3562,Ｎｏ．１,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,3565,アセンテック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,5009,富士興産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,5283,高見澤,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,5885,ジーデップ・アドバンス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,6973,協栄産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,7111,ＩＮＥＳＴ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7114,フーディソン,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7115,アルファパーチェス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7116,ダイワ通信,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7120,ＳＨＩＮＫＯ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7128,フルサト・マルカホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,7130,ヤマエグループホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,7131,のむら産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7413,創健社,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7414,小野建,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,7417,南陽,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,7420,佐鳥電機,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,7422,東邦レマック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7425,初穂商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7426,山大,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7427,エコートレーディング,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,7433,伯東,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,7434,オータケ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
